x,y,VISIBILITY_FLAG,TEMP,CLIMATE_IDENTIFIER,WIND_SPEED,STATION_PRESSURE_FLAG,LOCAL_HOUR,PROVINCE_CODE,HUMIDEX_FLAG,STATION_PRESSURE,WEATHER_ENG_DESC,LOCAL_MONTH,UTC_DAY,LOCAL_DATE,UTC_YEAR,WIND_DIRECTION_FLAG,LOCAL_YEAR,HUMIDEX,LOCAL_DAY,UTC_MONTH,DEW_POINT_TEMP_FLAG,WINDCHILL,RELATIVE_HUMIDITY_FLAG,RELATIVE_HUMIDITY,WIND_DIRECTION,PRECIP_AMOUNT,ID,PRECIP_AMOUNT_FLAG,VISIBILITY,WINDCHILL_FLAG,WEATHER_FRE_DESC,UTC_DATE,STATION_NAME,DEW_POINT_TEMP,TEMP_FLAG,WIND_SPEED_FLAG
-73.34944444444444,45.29388888888889,,1.4,702LED4,7,M,6,QC,,,NA,11,11,2006-11-11 06:00:00,2006,,2006,,11,11,,,,93,9,,702LED4.2006.11.11.6,,,,ND,2006-11-11T11:00:00,L'ACADIE,0.4,,
-73.34944444444444,45.29388888888889,,1.7,702LED4,6,M,7,QC,,,NA,11,11,2006-11-11 07:00:00,2006,,2006,,11,11,,,,92,11,,702LED4.2006.11.11.7,,,,ND,2006-11-11T12:00:00,L'ACADIE,0.5,,
-73.34944444444444,45.29388888888889,,2.9,702LED4,7,M,8,QC,,,NA,11,11,2006-11-11 08:00:00,2006,,2006,,11,11,,,,88,7,,702LED4.2006.11.11.8,,,,ND,2006-11-11T13:00:00,L'ACADIE,1.1,,
-73.34944444444444,45.29388888888889,,4.3,702LED4,7,M,9,QC,,,NA,11,11,2006-11-11 09:00:00,2006,,2006,,11,11,,,,86,6,,702LED4.2006.11.11.9,,,,ND,2006-11-11T14:00:00,L'ACADIE,2.2,,
-73.34944444444444,45.29388888888889,,5.5,702LED4,7,M,10,QC,,,NA,11,11,2006-11-11 10:00:00,2006,,2006,,11,11,,,,83,10,,702LED4.2006.11.11.10,,,,ND,2006-11-11T15:00:00,L'ACADIE,2.8,,
-73.34944444444444,45.29388888888889,,6.4,702LED4,6,M,11,QC,,,NA,11,11,2006-11-11 11:00:00,2006,,2006,,11,11,,,,82,1,,702LED4.2006.11.11.11,,,,ND,2006-11-11T16:00:00,L'ACADIE,3.5,,
-73.34944444444444,45.29388888888889,,4.7,702LED4,9,M,12,QC,,,NA,11,11,2006-11-11 12:00:00,2006,,2006,,11,11,,,,95,2,,702LED4.2006.11.11.12,,,,ND,2006-11-11T17:00:00,L'ACADIE,3.9,,
-73.34944444444444,45.29388888888889,,4.3,702LED4,13,M,13,QC,,,NA,11,11,2006-11-11 13:00:00,2006,,2006,,11,11,,,,96,3,,702LED4.2006.11.11.13,,,,ND,2006-11-11T18:00:00,L'ACADIE,3.7,,
-73.34944444444444,45.29388888888889,,3.7,702LED4,13,M,14,QC,,,NA,11,11,2006-11-11 14:00:00,2006,,2006,,11,11,,,,96,4,,702LED4.2006.11.11.14,,,,ND,2006-11-11T19:00:00,L'ACADIE,3.1,,
-73.34944444444444,45.29388888888889,,3.4,702LED4,13,M,15,QC,,,NA,11,11,2006-11-11 15:00:00,2006,,2006,,11,11,,,,97,3,,702LED4.2006.11.11.15,,,,ND,2006-11-11T20:00:00,L'ACADIE,2.9,,
-73.34944444444444,45.29388888888889,,3.4,702LED4,13,M,16,QC,,,NA,11,11,2006-11-11 16:00:00,2006,,2006,,11,11,,,,97,3,,702LED4.2006.11.11.16,,,,ND,2006-11-11T21:00:00,L'ACADIE,2.9,,
-73.34944444444444,45.29388888888889,,3.1,702LED4,9,M,17,QC,,,NA,11,11,2006-11-11 17:00:00,2006,,2006,,11,11,,,,97,1,,702LED4.2006.11.11.17,,,,ND,2006-11-11T22:00:00,L'ACADIE,2.7,,
-73.34944444444444,45.29388888888889,,3.1,702LED4,9,M,18,QC,,,NA,11,11,2006-11-11 18:00:00,2006,,2006,,11,11,,,,97,1,,702LED4.2006.11.11.18,,,,ND,2006-11-11T23:00:00,L'ACADIE,2.7,,
-73.34944444444444,45.29388888888889,,3.1,702LED4,11,M,19,QC,,,NA,11,12,2006-11-11 19:00:00,2006,,2006,,11,11,,,,97,2,,702LED4.2006.11.11.19,,,,ND,2006-11-12T00:00:00,L'ACADIE,2.7,,
-73.34944444444444,45.29388888888889,,3.1,702LED4,13,M,20,QC,,,NA,11,12,2006-11-11 20:00:00,2006,,2006,,11,11,,,,97,2,,702LED4.2006.11.11.20,,,,ND,2006-11-12T01:00:00,L'ACADIE,2.7,,
-73.34944444444444,45.29388888888889,,2.8,702LED4,11,M,21,QC,,,NA,11,12,2006-11-11 21:00:00,2006,,2006,,11,11,,,,96,1,,702LED4.2006.11.11.21,,,,ND,2006-11-12T02:00:00,L'ACADIE,2.2,,
-73.34944444444444,45.29388888888889,,2.2,702LED4,15,M,22,QC,,,NA,11,12,2006-11-11 22:00:00,2006,,2006,,11,11,,,,96,1,,702LED4.2006.11.11.22,,,,ND,2006-11-12T03:00:00,L'ACADIE,1.6,,
-73.34944444444444,45.29388888888889,,2.0,702LED4,11,M,23,QC,,,NA,11,12,2006-11-11 23:00:00,2006,,2006,,11,11,,,,96,36,,702LED4.2006.11.11.23,,,,ND,2006-11-12T04:00:00,L'ACADIE,1.5,,
-73.34944444444444,45.29388888888889,,1.8,702LED4,11,M,0,QC,,,NA,11,12,2006-11-12 00:00:00,2006,,2006,,12,11,,,,96,1,,702LED4.2006.11.12.0,,,,ND,2006-11-12T05:00:00,L'ACADIE,1.3,,
-73.34944444444444,45.29388888888889,,2.0,702LED4,9,M,1,QC,,,NA,11,12,2006-11-12 01:00:00,2006,,2006,,12,11,,,,96,2,,702LED4.2006.11.12.1,,,,ND,2006-11-12T06:00:00,L'ACADIE,1.5,,
-73.34944444444444,45.29388888888889,,2.1,702LED4,9,M,2,QC,,,NA,11,12,2006-11-12 02:00:00,2006,,2006,,12,11,,,,96,2,,702LED4.2006.11.12.2,,,,ND,2006-11-12T07:00:00,L'ACADIE,1.5,,
-73.34944444444444,45.29388888888889,,2.7,702LED4,9,M,3,QC,,,NA,11,12,2006-11-12 03:00:00,2006,,2006,,12,11,,,,95,1,,702LED4.2006.11.12.3,,,,ND,2006-11-12T08:00:00,L'ACADIE,2.0,,
-73.34944444444444,45.29388888888889,,2.6,702LED4,15,M,4,QC,,,NA,11,12,2006-11-12 04:00:00,2006,,2006,,12,11,,,,95,2,,702LED4.2006.11.12.4,,,,ND,2006-11-12T09:00:00,L'ACADIE,1.9,,
-73.34944444444444,45.29388888888889,,2.5,702LED4,9,M,5,QC,,,NA,11,12,2006-11-12 05:00:00,2006,,2006,,12,11,,,,95,1,,702LED4.2006.11.12.5,,,,ND,2006-11-12T10:00:00,L'ACADIE,1.8,,
-73.34944444444444,45.29388888888889,,2.5,702LED4,13,M,6,QC,,,NA,11,12,2006-11-12 06:00:00,2006,,2006,,12,11,,,,94,1,,702LED4.2006.11.12.6,,,,ND,2006-11-12T11:00:00,L'ACADIE,1.6,,
-73.34944444444444,45.29388888888889,,2.8,702LED4,15,M,7,QC,,,NA,11,12,2006-11-12 07:00:00,2006,,2006,,12,11,,,,92,3,,702LED4.2006.11.12.7,,,,ND,2006-11-12T12:00:00,L'ACADIE,1.6,,
-73.34944444444444,45.29388888888889,,2.7,702LED4,17,M,8,QC,,,NA,11,12,2006-11-12 08:00:00,2006,,2006,,12,11,,,,94,4,,702LED4.2006.11.12.8,,,,ND,2006-11-12T13:00:00,L'ACADIE,1.8,,
-73.34944444444444,45.29388888888889,,3.1,702LED4,15,M,9,QC,,,NA,11,12,2006-11-12 09:00:00,2006,,2006,,12,11,,,,94,3,,702LED4.2006.11.12.9,,,,ND,2006-11-12T14:00:00,L'ACADIE,2.2,,
-73.34944444444444,45.29388888888889,,3.4,702LED4,15,M,10,QC,,,NA,11,12,2006-11-12 10:00:00,2006,,2006,,12,11,,,,92,2,,702LED4.2006.11.12.10,,,,ND,2006-11-12T15:00:00,L'ACADIE,2.2,,
-73.34944444444444,45.29388888888889,,3.5,702LED4,11,M,11,QC,,,NA,11,12,2006-11-12 11:00:00,2006,,2006,,12,11,,,,91,2,,702LED4.2006.11.12.11,,,,ND,2006-11-12T16:00:00,L'ACADIE,2.2,,
-73.34944444444444,45.29388888888889,,3.5,702LED4,15,M,12,QC,,,NA,11,12,2006-11-12 12:00:00,2006,,2006,,12,11,,,,91,3,,702LED4.2006.11.12.12,,,,ND,2006-11-12T17:00:00,L'ACADIE,2.1,,
-73.34944444444444,45.29388888888889,,3.5,702LED4,13,M,13,QC,,,NA,11,12,2006-11-12 13:00:00,2006,,2006,,12,11,,,,91,3,,702LED4.2006.11.12.13,,,,ND,2006-11-12T18:00:00,L'ACADIE,2.2,,
-73.34944444444444,45.29388888888889,,3.5,702LED4,15,M,14,QC,,,NA,11,12,2006-11-12 14:00:00,2006,,2006,,12,11,,,,92,3,,702LED4.2006.11.12.14,,,,ND,2006-11-12T19:00:00,L'ACADIE,2.3,,
-73.34944444444444,45.29388888888889,,3.6,702LED4,13,M,15,QC,,,NA,11,12,2006-11-12 15:00:00,2006,,2006,,12,11,,,,93,3,,702LED4.2006.11.12.15,,,,ND,2006-11-12T20:00:00,L'ACADIE,2.5,,
-73.34944444444444,45.29388888888889,,3.8,702LED4,13,M,16,QC,,,NA,11,12,2006-11-12 16:00:00,2006,,2006,,12,11,,,,91,3,,702LED4.2006.11.12.16,,,,ND,2006-11-12T21:00:00,L'ACADIE,2.5,,
-73.34944444444444,45.29388888888889,,3.8,702LED4,15,M,17,QC,,,NA,11,12,2006-11-12 17:00:00,2006,,2006,,12,11,,,,91,3,,702LED4.2006.11.12.17,,,,ND,2006-11-12T22:00:00,L'ACADIE,2.4,,
-73.34944444444444,45.29388888888889,,3.8,702LED4,13,M,18,QC,,,NA,11,12,2006-11-12 18:00:00,2006,,2006,,12,11,,,,91,3,,702LED4.2006.11.12.18,,,,ND,2006-11-12T23:00:00,L'ACADIE,2.5,,
-73.34944444444444,45.29388888888889,,3.8,702LED4,13,M,19,QC,,,NA,11,13,2006-11-12 19:00:00,2006,,2006,,12,11,,,,91,3,,702LED4.2006.11.12.19,,,,ND,2006-11-13T00:00:00,L'ACADIE,2.5,,
-73.34944444444444,45.29388888888889,,3.7,702LED4,13,M,20,QC,,,NA,11,13,2006-11-12 20:00:00,2006,,2006,,12,11,,,,91,3,,702LED4.2006.11.12.20,,,,ND,2006-11-13T01:00:00,L'ACADIE,2.3,,
-73.34944444444444,45.29388888888889,,3.6,702LED4,13,M,21,QC,,,NA,11,13,2006-11-12 21:00:00,2006,,2006,,12,11,,,,91,3,,702LED4.2006.11.12.21,,,,ND,2006-11-13T02:00:00,L'ACADIE,2.2,,
-73.34944444444444,45.29388888888889,,3.7,702LED4,13,M,22,QC,,,NA,11,13,2006-11-12 22:00:00,2006,,2006,,12,11,,,,91,4,,702LED4.2006.11.12.22,,,,ND,2006-11-13T03:00:00,L'ACADIE,2.3,,
-73.34944444444444,45.29388888888889,,3.9,702LED4,11,M,23,QC,,,NA,11,13,2006-11-12 23:00:00,2006,,2006,,12,11,,,,91,3,,702LED4.2006.11.12.23,,,,ND,2006-11-13T04:00:00,L'ACADIE,2.5,,
-73.34944444444444,45.29388888888889,,3.8,702LED4,9,M,0,QC,,,NA,11,13,2006-11-13 00:00:00,2006,,2006,,13,11,,,,93,2,,702LED4.2006.11.13.0,,,,ND,2006-11-13T05:00:00,L'ACADIE,2.8,,
-73.34944444444444,45.29388888888889,,3.8,702LED4,7,M,1,QC,,,NA,11,13,2006-11-13 01:00:00,2006,,2006,,13,11,,,,93,2,,702LED4.2006.11.13.1,,,,ND,2006-11-13T06:00:00,L'ACADIE,2.8,,
-73.34944444444444,45.29388888888889,,3.9,702LED4,9,M,2,QC,,,NA,11,13,2006-11-13 02:00:00,2006,,2006,,13,11,,,,95,3,,702LED4.2006.11.13.2,,,,ND,2006-11-13T07:00:00,L'ACADIE,3.2,,
-73.34944444444444,45.29388888888889,,3.8,702LED4,9,M,3,QC,,,NA,11,13,2006-11-13 03:00:00,2006,,2006,,13,11,,,,97,3,,702LED4.2006.11.13.3,,,,ND,2006-11-13T08:00:00,L'ACADIE,3.3,,
-73.34944444444444,45.29388888888889,,3.8,702LED4,6,M,4,QC,,,NA,11,13,2006-11-13 04:00:00,2006,,2006,,13,11,,,,97,2,,702LED4.2006.11.13.4,,,,ND,2006-11-13T09:00:00,L'ACADIE,3.4,,
-73.34944444444444,45.29388888888889,,3.9,702LED4,9,M,5,QC,,,NA,11,13,2006-11-13 05:00:00,2006,,2006,,13,11,,,,97,4,,702LED4.2006.11.13.5,,,,ND,2006-11-13T10:00:00,L'ACADIE,3.5,,
-73.34944444444444,45.29388888888889,,4.1,702LED4,7,M,6,QC,,,NA,11,13,2006-11-13 06:00:00,2006,,2006,,13,11,,,,97,2,,702LED4.2006.11.13.6,,,,ND,2006-11-13T11:00:00,L'ACADIE,3.7,,
-73.34944444444444,45.29388888888889,,4.4,702LED4,9,M,7,QC,,,NA,11,13,2006-11-13 07:00:00,2006,,2006,,13,11,,,,97,4,,702LED4.2006.11.13.7,,,,ND,2006-11-13T12:00:00,L'ACADIE,4.0,,
-73.34944444444444,45.29388888888889,,4.8,702LED4,6,M,8,QC,,,NA,11,13,2006-11-13 08:00:00,2006,,2006,,13,11,,,,97,4,,702LED4.2006.11.13.8,,,,ND,2006-11-13T13:00:00,L'ACADIE,4.4,,
-73.34944444444444,45.29388888888889,,5.0,702LED4,6,M,9,QC,,,NA,11,13,2006-11-13 09:00:00,2006,,2006,,13,11,,,,97,1,,702LED4.2006.11.13.9,,,,ND,2006-11-13T14:00:00,L'ACADIE,4.6,,
-73.34944444444444,45.29388888888889,,5.4,702LED4,6,M,10,QC,,,NA,11,13,2006-11-13 10:00:00,2006,,2006,,13,11,,,,97,2,,702LED4.2006.11.13.10,,,,ND,2006-11-13T15:00:00,L'ACADIE,5.0,,
-73.34944444444444,45.29388888888889,,7.3,702LED4,7,M,11,QC,,,NA,11,13,2006-11-13 11:00:00,2006,,2006,,13,11,,,,95,2,,702LED4.2006.11.13.11,,,,ND,2006-11-13T16:00:00,L'ACADIE,6.6,,
-73.34944444444444,45.29388888888889,,9.0,702LED4,9,M,12,QC,,,NA,11,13,2006-11-13 12:00:00,2006,,2006,,13,11,,,,88,5,,702LED4.2006.11.13.12,,,,ND,2006-11-13T17:00:00,L'ACADIE,7.2,,
-73.34944444444444,45.29388888888889,,9.7,702LED4,7,M,13,QC,,,NA,11,13,2006-11-13 13:00:00,2006,,2006,,13,11,,,,89,4,,702LED4.2006.11.13.13,,,,ND,2006-11-13T18:00:00,L'ACADIE,7.9,,
-73.34944444444444,45.29388888888889,,10.1,702LED4,7,M,14,QC,,,NA,11,13,2006-11-13 14:00:00,2006,,2006,,13,11,,,,90,2,,702LED4.2006.11.13.14,,,,ND,2006-11-13T19:00:00,L'ACADIE,8.6,,
-73.34944444444444,45.29388888888889,,10.0,702LED4,7,M,15,QC,,,NA,11,13,2006-11-13 15:00:00,2006,,2006,,13,11,,,,92,1,,702LED4.2006.11.13.15,,,,ND,2006-11-13T20:00:00,L'ACADIE,8.7,,
-73.34944444444444,45.29388888888889,,9.4,702LED4,6,M,16,QC,,,NA,11,13,2006-11-13 16:00:00,2006,,2006,,13,11,,,,93,36,,702LED4.2006.11.13.16,,,,ND,2006-11-13T21:00:00,L'ACADIE,8.4,,
-73.34944444444444,45.29388888888889,,8.8,702LED4,7,M,17,QC,,,NA,11,13,2006-11-13 17:00:00,2006,,2006,,13,11,,,,94,1,,702LED4.2006.11.13.17,,,,ND,2006-11-13T22:00:00,L'ACADIE,7.9,,
-73.34944444444444,45.29388888888889,,8.1,702LED4,9,M,18,QC,,,NA,11,13,2006-11-13 18:00:00,2006,,2006,,13,11,,,,95,2,,702LED4.2006.11.13.18,,,,ND,2006-11-13T23:00:00,L'ACADIE,7.3,,
-73.34944444444444,45.29388888888889,,7.7,702LED4,7,M,19,QC,,,NA,11,14,2006-11-13 19:00:00,2006,,2006,,13,11,,,,96,2,,702LED4.2006.11.13.19,,,,ND,2006-11-14T00:00:00,L'ACADIE,7.1,,
-73.34944444444444,45.29388888888889,,7.7,702LED4,7,M,20,QC,,,NA,11,14,2006-11-13 20:00:00,2006,,2006,,13,11,,,,97,2,,702LED4.2006.11.13.20,,,,ND,2006-11-14T01:00:00,L'ACADIE,7.2,,
-73.34944444444444,45.29388888888889,,7.7,702LED4,6,M,21,QC,,,NA,11,14,2006-11-13 21:00:00,2006,,2006,,13,11,,,,96,35,,702LED4.2006.11.13.21,,,,ND,2006-11-14T02:00:00,L'ACADIE,7.1,,
-73.34944444444444,45.29388888888889,,7.5,702LED4,7,M,22,QC,,,NA,11,14,2006-11-13 22:00:00,2006,,2006,,13,11,,,,97,3,,702LED4.2006.11.13.22,,,,ND,2006-11-14T03:00:00,L'ACADIE,7.0,,
-73.34944444444444,45.29388888888889,,7.6,702LED4,7,M,23,QC,,,NA,11,14,2006-11-13 23:00:00,2006,,2006,,13,11,,,,97,2,,702LED4.2006.11.13.23,,,,ND,2006-11-14T04:00:00,L'ACADIE,7.1,,
-73.34944444444444,45.29388888888889,,7.7,702LED4,7,M,0,QC,,,NA,11,14,2006-11-14 00:00:00,2006,,2006,,14,11,,,,97,2,,702LED4.2006.11.14.0,,,,ND,2006-11-14T05:00:00,L'ACADIE,7.2,,
-73.34944444444444,45.29388888888889,,7.3,702LED4,9,M,1,QC,,,NA,11,14,2006-11-14 01:00:00,2006,,2006,,14,11,,,,97,2,,702LED4.2006.11.14.1,,,,ND,2006-11-14T06:00:00,L'ACADIE,6.8,,
-73.34944444444444,45.29388888888889,,6.8,702LED4,7,M,2,QC,,,NA,11,14,2006-11-14 02:00:00,2006,,2006,,14,11,,,,97,3,,702LED4.2006.11.14.2,,,,ND,2006-11-14T07:00:00,L'ACADIE,6.4,,
-73.34944444444444,45.29388888888889,,6.8,702LED4,7,M,3,QC,,,NA,11,14,2006-11-14 03:00:00,2006,,2006,,14,11,,,,97,2,,702LED4.2006.11.14.3,,,,ND,2006-11-14T08:00:00,L'ACADIE,6.3,,
-73.34944444444444,45.29388888888889,,7.1,702LED4,6,M,4,QC,,,NA,11,14,2006-11-14 04:00:00,2006,,2006,,14,11,,,,97,1,,702LED4.2006.11.14.4,,,,ND,2006-11-14T09:00:00,L'ACADIE,6.6,,
-73.34944444444444,45.29388888888889,,7.4,702LED4,7,M,5,QC,,,NA,11,14,2006-11-14 05:00:00,2006,,2006,,14,11,,,,97,3,,702LED4.2006.11.14.5,,,,ND,2006-11-14T10:00:00,L'ACADIE,6.9,,
-73.34944444444444,45.29388888888889,,7.3,702LED4,6,M,6,QC,,,NA,11,14,2006-11-14 06:00:00,2006,,2006,,14,11,,,,97,1,,702LED4.2006.11.14.6,,,,ND,2006-11-14T11:00:00,L'ACADIE,6.8,,
-73.34944444444444,45.29388888888889,,7.1,702LED4,7,M,7,QC,,,NA,11,14,2006-11-14 07:00:00,2006,,2006,,14,11,,,,97,1,,702LED4.2006.11.14.7,,,,ND,2006-11-14T12:00:00,L'ACADIE,6.6,,
-73.34944444444444,45.29388888888889,,7.4,702LED4,7,M,8,QC,,,NA,11,14,2006-11-14 08:00:00,2006,,2006,,14,11,,,,97,2,,702LED4.2006.11.14.8,,,,ND,2006-11-14T13:00:00,L'ACADIE,6.9,,
-73.34944444444444,45.29388888888889,,7.5,702LED4,11,M,9,QC,,,NA,11,14,2006-11-14 09:00:00,2006,,2006,,14,11,,,,97,3,,702LED4.2006.11.14.9,,,,ND,2006-11-14T14:00:00,L'ACADIE,7.0,,
-73.34944444444444,45.29388888888889,,7.8,702LED4,7,M,10,QC,,,NA,11,14,2006-11-14 10:00:00,2006,,2006,,14,11,,,,97,1,,702LED4.2006.11.14.10,,,,ND,2006-11-14T15:00:00,L'ACADIE,7.3,,
-73.34944444444444,45.29388888888889,,7.9,702LED4,7,M,11,QC,,,NA,11,14,2006-11-14 11:00:00,2006,,2006,,14,11,,,,97,36,,702LED4.2006.11.14.11,,,,ND,2006-11-14T16:00:00,L'ACADIE,7.5,,
-73.34944444444444,45.29388888888889,,8.1,702LED4,7,M,12,QC,,,NA,11,14,2006-11-14 12:00:00,2006,,2006,,14,11,,,,97,36,,702LED4.2006.11.14.12,,,,ND,2006-11-14T17:00:00,L'ACADIE,7.7,,
-73.34944444444444,45.29388888888889,,8.3,702LED4,6,M,13,QC,,,NA,11,14,2006-11-14 13:00:00,2006,,2006,,14,11,,,,97,34,,702LED4.2006.11.14.13,,,,ND,2006-11-14T18:00:00,L'ACADIE,7.9,,
-73.34944444444444,45.29388888888889,,8.1,702LED4,7,M,14,QC,,,NA,11,14,2006-11-14 14:00:00,2006,,2006,,14,11,,,,97,33,,702LED4.2006.11.14.14,,,,ND,2006-11-14T19:00:00,L'ACADIE,7.7,,
-73.34944444444444,45.29388888888889,,8.2,702LED4,6,M,15,QC,,,NA,11,14,2006-11-14 15:00:00,2006,,2006,,14,11,,,,97,32,,702LED4.2006.11.14.15,,,,ND,2006-11-14T20:00:00,L'ACADIE,7.8,,
-73.34944444444444,45.29388888888889,,8.3,702LED4,6,M,16,QC,,,NA,11,14,2006-11-14 16:00:00,2006,,2006,,14,11,,,,97,29,,702LED4.2006.11.14.16,,,,ND,2006-11-14T21:00:00,L'ACADIE,7.9,,
-73.34944444444444,45.29388888888889,,8.1,702LED4,6,M,17,QC,,,NA,11,14,2006-11-14 17:00:00,2006,,2006,,14,11,,,,97,29,,702LED4.2006.11.14.17,,,,ND,2006-11-14T22:00:00,L'ACADIE,7.7,,
