x,y,STATION_PRESSURE,TEMP,DEW_POINT_TEMP,UTC_DAY,WINDCHILL_FLAG,WIND_DIRECTION,STATION_NAME,UTC_MONTH,VISIBILITY_FLAG,LOCAL_HOUR,WIND_DIRECTION_FLAG,ID,TEMP_FLAG,WINDCHILL,STATION_PRESSURE_FLAG,VISIBILITY,RELATIVE_HUMIDITY,DEW_POINT_TEMP_FLAG,LOCAL_DATE,RELATIVE_HUMIDITY_FLAG,UTC_YEAR,PRECIP_AMOUNT_FLAG,WIND_SPEED_FLAG,UTC_DATE,WEATHER_ENG_DESC,PROVINCE_CODE,LOCAL_YEAR,PRECIP_AMOUNT,WEATHER_FRE_DESC,CLIMATE_IDENTIFIER,HUMIDEX_FLAG,LOCAL_MONTH,HUMIDEX,WIND_SPEED,LOCAL_DAY
-73.34944444444444,45.29388888888889,,-15.5,-18.7,20,,27,L'ACADIE,1,,5,,702LED4.2024.1.20.5,,-23,,,77,,2024-01-20 05:00:00,,2024,,,2024-01-20T10:00:00,NA,QC,2024,0,ND,702LED4,,1,,12,20
-73.34944444444444,45.29388888888889,,-15.3,-18.0,20,,27,L'ACADIE,1,,6,,702LED4.2024.1.20.6,,-22,,,80,,2024-01-20 06:00:00,,2024,,,2024-01-20T11:00:00,NA,QC,2024,0,ND,702LED4,,1,,11,20
-73.34944444444444,45.29388888888889,,-15.1,-17.8,20,,26,L'ACADIE,1,,7,,702LED4.2024.1.20.7,,-22,,,80,,2024-01-20 07:00:00,,2024,,,2024-01-20T12:00:00,NA,QC,2024,0,ND,702LED4,,1,,12,20
-73.34944444444444,45.29388888888889,,-14.7,-17.4,20,,25,L'ACADIE,1,,8,,702LED4.2024.1.20.8,,-21,,,79,,2024-01-20 08:00:00,,2024,,,2024-01-20T13:00:00,NA,QC,2024,0,ND,702LED4,,1,,10,20
-73.34944444444444,45.29388888888889,,-14.1,-17.3,20,,27,L'ACADIE,1,,9,,702LED4.2024.1.20.9,,-21,,,76,,2024-01-20 09:00:00,,2024,,,2024-01-20T14:00:00,NA,QC,2024,0,ND,702LED4,,1,,11,20
-73.34944444444444,45.29388888888889,,-13.8,-17.4,20,,27,L'ACADIE,1,,10,,702LED4.2024.1.20.10,,-22,,,74,,2024-01-20 10:00:00,,2024,,,2024-01-20T15:00:00,NA,QC,2024,0,ND,702LED4,,1,,16,20
-73.34944444444444,45.29388888888889,,-13.3,-17.2,20,,27,L'ACADIE,1,,11,,702LED4.2024.1.20.11,,-21,,,73,,2024-01-20 11:00:00,,2024,,,2024-01-20T16:00:00,NA,QC,2024,0,ND,702LED4,,1,,15,20
-73.34944444444444,45.29388888888889,,-12.9,-16.5,20,,28,L'ACADIE,1,,12,,702LED4.2024.1.20.12,,-19,,,74,,2024-01-20 12:00:00,,2024,,,2024-01-20T17:00:00,NA,QC,2024,0,ND,702LED4,,1,,12,20
-73.34944444444444,45.29388888888889,,-12.6,-15.4,20,,27,L'ACADIE,1,,13,,702LED4.2024.1.20.13,,-19,,,79,,2024-01-20 13:00:00,,2024,,,2024-01-20T18:00:00,NA,QC,2024,0,ND,702LED4,,1,,13,20
-73.34944444444444,45.29388888888889,,-12.2,-14.6,20,,27,L'ACADIE,1,,14,,702LED4.2024.1.20.14,,-19,,,82,,2024-01-20 14:00:00,,2024,,,2024-01-20T19:00:00,NA,QC,2024,0.2,ND,702LED4,,1,,13,20
-73.34944444444444,45.29388888888889,,-11.8,-14.1,20,,27,L'ACADIE,1,,15,,702LED4.2024.1.20.15,,-18,,,83,,2024-01-20 15:00:00,,2024,,,2024-01-20T20:00:00,NA,QC,2024,0.1,ND,702LED4,,1,,12,20
-73.34944444444444,45.29388888888889,,-11.6,-13.7,20,,27,L'ACADIE,1,,16,,702LED4.2024.1.20.16,,-18,,,84,,2024-01-20 16:00:00,,2024,,,2024-01-20T21:00:00,NA,QC,2024,0,ND,702LED4,,1,,14,20
-73.34944444444444,45.29388888888889,,-11.4,-13.2,20,,27,L'ACADIE,1,,17,,702LED4.2024.1.20.17,,-17,,,86,,2024-01-20 17:00:00,,2024,,,2024-01-20T22:00:00,NA,QC,2024,0,ND,702LED4,,1,,11,20
-73.34944444444444,45.29388888888889,,-11.2,-13.1,20,,27,L'ACADIE,1,,18,,702LED4.2024.1.20.18,,-18,,,86,,2024-01-20 18:00:00,,2024,,,2024-01-20T23:00:00,NA,QC,2024,0,ND,702LED4,,1,,14,20
-73.34944444444444,45.29388888888889,,-11.3,-13.0,21,,27,L'ACADIE,1,,19,,702LED4.2024.1.20.19,,-17,,,87,,2024-01-20 19:00:00,,2024,,,2024-01-21T00:00:00,NA,QC,2024,0,ND,702LED4,,1,,11,20
-73.34944444444444,45.29388888888889,,-10.9,-13.1,21,,28,L'ACADIE,1,,20,,702LED4.2024.1.20.20,,-17,,,84,,2024-01-20 20:00:00,,2024,,,2024-01-21T01:00:00,NA,QC,2024,0,ND,702LED4,,1,,11,20
-73.34944444444444,45.29388888888889,,-10.8,-13.5,21,,28,L'ACADIE,1,,21,,702LED4.2024.1.20.21,,-17,,,81,,2024-01-20 21:00:00,,2024,,,2024-01-21T02:00:00,NA,QC,2024,0,ND,702LED4,,1,,11,20
-73.34944444444444,45.29388888888889,,-10.5,-14.6,21,,28,L'ACADIE,1,,22,,702LED4.2024.1.20.22,,-15,,,72,,2024-01-20 22:00:00,,2024,,,2024-01-21T03:00:00,NA,QC,2024,0,ND,702LED4,,1,,9,20
-73.34944444444444,45.29388888888889,,-11.0,-14.5,21,,28,L'ACADIE,1,,23,,702LED4.2024.1.20.23,,-17,,,75,,2024-01-20 23:00:00,,2024,,,2024-01-21T04:00:00,NA,QC,2024,0,ND,702LED4,,1,,12,20
-73.34944444444444,45.29388888888889,,-11.7,-14.8,21,,28,L'ACADIE,1,,0,,702LED4.2024.1.21.0,,-17,,,78,,2024-01-21 00:00:00,,2024,,,2024-01-21T05:00:00,NA,QC,2024,0,ND,702LED4,,1,,9,21
-73.34944444444444,45.29388888888889,,-11.3,-14.8,21,,29,L'ACADIE,1,,1,,702LED4.2024.1.21.1,,-16,,,75,,2024-01-21 01:00:00,,2024,,,2024-01-21T06:00:00,NA,QC,2024,0,ND,702LED4,,1,,9,21
-73.34944444444444,45.29388888888889,,-11.3,-15.2,21,,29,L'ACADIE,1,,2,,702LED4.2024.1.21.2,,-17,,,73,,2024-01-21 02:00:00,,2024,,,2024-01-21T07:00:00,NA,QC,2024,0,ND,702LED4,,1,,10,21
-73.34944444444444,45.29388888888889,,-11.4,-15.2,21,,28,L'ACADIE,1,,3,,702LED4.2024.1.21.3,,-17,,,74,,2024-01-21 03:00:00,,2024,,,2024-01-21T08:00:00,NA,QC,2024,0,ND,702LED4,,1,,11,21
-73.34944444444444,45.29388888888889,,-11.9,-14.8,21,,26,L'ACADIE,1,,4,,702LED4.2024.1.21.4,,-18,,,79,,2024-01-21 04:00:00,,2024,,,2024-01-21T09:00:00,NA,QC,2024,0,ND,702LED4,,1,,12,21
-73.34944444444444,45.29388888888889,,-12.3,-15.5,21,,27,L'ACADIE,1,,5,,702LED4.2024.1.21.5,,-19,,,76,,2024-01-21 05:00:00,,2024,,,2024-01-21T10:00:00,NA,QC,2024,0,ND,702LED4,,1,,13,21
-73.34944444444444,45.29388888888889,,-12.7,-16.5,21,,28,L'ACADIE,1,,6,,702LED4.2024.1.21.6,,-19,,,73,,2024-01-21 06:00:00,,2024,,,2024-01-21T11:00:00,NA,QC,2024,0,ND,702LED4,,1,,12,21
-73.34944444444444,45.29388888888889,,-12.9,-16.1,21,,28,L'ACADIE,1,,7,,702LED4.2024.1.21.7,,-20,,,77,,2024-01-21 07:00:00,,2024,,,2024-01-21T12:00:00,NA,QC,2024,0,ND,702LED4,,1,,13,21
-73.34944444444444,45.29388888888889,,-13.1,-16.9,21,,28,L'ACADIE,1,,8,,702LED4.2024.1.21.8,,-20,,,73,,2024-01-21 08:00:00,,2024,,,2024-01-21T13:00:00,NA,QC,2024,0,ND,702LED4,,1,,13,21
-73.34944444444444,45.29388888888889,,-13.6,-16.2,21,,27,L'ACADIE,1,,9,,702LED4.2024.1.21.9,,-21,,,80,,2024-01-21 09:00:00,,2024,,,2024-01-21T14:00:00,NA,QC,2024,0,ND,702LED4,,1,,13,21
-73.34944444444444,45.29388888888889,,-14.3,-17.1,21,,26,L'ACADIE,1,,10,,702LED4.2024.1.21.10,,-22,,,79,,2024-01-21 10:00:00,,2024,,,2024-01-21T15:00:00,NA,QC,2024,0,ND,702LED4,,1,,14,21
-73.34944444444444,45.29388888888889,,-13.6,-17.1,21,,26,L'ACADIE,1,,11,,702LED4.2024.1.21.11,,-21,,,75,,2024-01-21 11:00:00,,2024,,,2024-01-21T16:00:00,NA,QC,2024,0,ND,702LED4,,1,,16,21
-73.34944444444444,45.29388888888889,,-13.3,-17.2,21,,26,L'ACADIE,1,,12,,702LED4.2024.1.21.12,,-21,,,73,,2024-01-21 12:00:00,,2024,,,2024-01-21T17:00:00,NA,QC,2024,0,ND,702LED4,,1,,17,21
-73.34944444444444,45.29388888888889,,-13.1,-17.7,21,,27,L'ACADIE,1,,13,,702LED4.2024.1.21.13,,-21,,,68,,2024-01-21 13:00:00,,2024,,,2024-01-21T18:00:00,NA,QC,2024,0,ND,702LED4,,1,,16,21
-73.34944444444444,45.29388888888889,,-12.4,-17.9,21,,27,L'ACADIE,1,,14,,702LED4.2024.1.21.14,,-20,,,64,,2024-01-21 14:00:00,,2024,,,2024-01-21T19:00:00,NA,QC,2024,0,ND,702LED4,,1,,16,21
-73.34944444444444,45.29388888888889,,-12.1,-17.5,21,,27,L'ACADIE,1,,15,,702LED4.2024.1.21.15,,-19,,,64,,2024-01-21 15:00:00,,2024,,,2024-01-21T20:00:00,NA,QC,2024,0,ND,702LED4,,1,,13,21
-73.34944444444444,45.29388888888889,,-12.0,-17.4,21,,27,L'ACADIE,1,,16,,702LED4.2024.1.21.16,,-19,,,64,,2024-01-21 16:00:00,,2024,,,2024-01-21T21:00:00,NA,QC,2024,0,ND,702LED4,,1,,13,21
-73.34944444444444,45.29388888888889,,-12.2,-16.9,21,,27,L'ACADIE,1,,17,,702LED4.2024.1.21.17,,-18,,,68,,2024-01-21 17:00:00,,2024,,,2024-01-21T22:00:00,NA,QC,2024,0,ND,702LED4,,1,,11,21
-73.34944444444444,45.29388888888889,,-12.1,-16.9,21,,26,L'ACADIE,1,,18,,702LED4.2024.1.21.18,,-18,,,67,,2024-01-21 18:00:00,,2024,,,2024-01-21T23:00:00,NA,QC,2024,0,ND,702LED4,,1,,11,21
-73.34944444444444,45.29388888888889,,-13.3,-17.2,22,,24,L'ACADIE,1,,19,,702LED4.2024.1.21.19,,-17,,,72,,2024-01-21 19:00:00,,2024,,,2024-01-22T00:00:00,NA,QC,2024,0,ND,702LED4,,1,,5,21
-73.34944444444444,45.29388888888889,,-12.3,-16.5,22,,25,L'ACADIE,1,,20,,702LED4.2024.1.21.20,,-17,,,71,,2024-01-21 20:00:00,,2024,,,2024-01-22T01:00:00,NA,QC,2024,0,ND,702LED4,,1,,8,21
-73.34944444444444,45.29388888888889,,-12.5,-16.5,22,,23,L'ACADIE,1,,21,,702LED4.2024.1.21.21,,-17,,,72,,2024-01-21 21:00:00,,2024,,,2024-01-22T02:00:00,NA,QC,2024,0,ND,702LED4,,1,,7,21
-73.34944444444444,45.29388888888889,,-14.3,-17.8,22,,20,L'ACADIE,1,,22,,702LED4.2024.1.21.22,,-20,,,75,,2024-01-21 22:00:00,,2024,,,2024-01-22T03:00:00,NA,QC,2024,0,ND,702LED4,,1,,9,21
-73.34944444444444,45.29388888888889,,-16.3,-18.5,22,,16,L'ACADIE,1,,23,,702LED4.2024.1.21.23,,-22,,,83,,2024-01-21 23:00:00,,2024,,,2024-01-22T04:00:00,NA,QC,2024,0,ND,702LED4,,1,,9,21
-73.34944444444444,45.29388888888889,,-13.4,-16.3,22,,16,L'ACADIE,1,,0,,702LED4.2024.1.22.0,,-20,,,78,,2024-01-22 00:00:00,,2024,,,2024-01-22T05:00:00,NA,QC,2024,0,ND,702LED4,,1,,13,22
-73.34944444444444,45.29388888888889,,-13.6,-16.4,22,,16,L'ACADIE,1,,1,,702LED4.2024.1.22.1,,-20,,,80,,2024-01-22 01:00:00,,2024,,,2024-01-22T06:00:00,NA,QC,2024,0,ND,702LED4,,1,,12,22
-73.34944444444444,45.29388888888889,,-12.2,-15.3,22,,17,L'ACADIE,1,,2,,702LED4.2024.1.22.2,,-19,,,77,,2024-01-22 02:00:00,,2024,,,2024-01-22T07:00:00,NA,QC,2024,0,ND,702LED4,,1,,12,22
-73.34944444444444,45.29388888888889,,-10.1,-13.6,22,,18,L'ACADIE,1,,3,,702LED4.2024.1.22.3,,-18,,,76,,2024-01-22 03:00:00,,2024,,,2024-01-22T08:00:00,NA,QC,2024,0,ND,702LED4,,1,,18,22
-73.34944444444444,45.29388888888889,,-8.2,-10.8,22,,19,L'ACADIE,1,,4,,702LED4.2024.1.22.4,,-16,,,82,,2024-01-22 04:00:00,,2024,,,2024-01-22T09:00:00,NA,QC,2024,0,ND,702LED4,,1,,22,22
-73.34944444444444,45.29388888888889,,-7.8,-10.1,22,,19,L'ACADIE,1,,5,,702LED4.2024.1.22.5,,-16,,,84,,2024-01-22 05:00:00,,2024,,,2024-01-22T10:00:00,NA,QC,2024,0,ND,702LED4,,1,,25,22
-73.34944444444444,45.29388888888889,,-7.7,-10.0,22,,19,L'ACADIE,1,,6,,702LED4.2024.1.22.6,,-15,,,84,,2024-01-22 06:00:00,,2024,,,2024-01-22T11:00:00,NA,QC,2024,0,ND,702LED4,,1,,22,22
-73.34944444444444,45.29388888888889,,-7.4,-9.3,22,,20,L'ACADIE,1,,7,,702LED4.2024.1.22.7,,-15,,,86,,2024-01-22 07:00:00,,2024,,,2024-01-22T12:00:00,NA,QC,2024,0,ND,702LED4,,1,,22,22
-73.34944444444444,45.29388888888889,,-7.8,-9.6,22,,18,L'ACADIE,1,,8,,702LED4.2024.1.22.8,,-14,,,86,,2024-01-22 08:00:00,,2024,,,2024-01-22T13:00:00,NA,QC,2024,0,ND,702LED4,,1,,17,22
-73.34944444444444,45.29388888888889,,-6.9,-9.2,22,,17,L'ACADIE,1,,9,,702LED4.2024.1.22.9,,-14,,,84,,2024-01-22 09:00:00,,2024,,,2024-01-22T14:00:00,NA,QC,2024,0,ND,702LED4,,1,,18,22
-73.34944444444444,45.29388888888889,,-4.8,-7.9,22,,19,L'ACADIE,1,,10,,702LED4.2024.1.22.10,,-11,,,79,,2024-01-22 10:00:00,,2024,,,2024-01-22T15:00:00,NA,QC,2024,0,ND,702LED4,,1,,18,22
-73.34944444444444,45.29388888888889,,-4.0,-7.3,22,,18,L'ACADIE,1,,11,,702LED4.2024.1.22.11,,-10,,,78,,2024-01-22 11:00:00,,2024,,,2024-01-22T16:00:00,NA,QC,2024,0,ND,702LED4,,1,,17,22
-73.34944444444444,45.29388888888889,,-3.7,-6.9,22,,18,L'ACADIE,1,,12,,702LED4.2024.1.22.12,,-9,,,78,,2024-01-22 12:00:00,,2024,,,2024-01-22T17:00:00,NA,QC,2024,0,ND,702LED4,,1,,13,22
-73.34944444444444,45.29388888888889,,-2.5,-6.1,22,,18,L'ACADIE,1,,13,,702LED4.2024.1.22.13,,-8,,,76,,2024-01-22 13:00:00,,2024,,,2024-01-22T18:00:00,NA,QC,2024,0,ND,702LED4,,1,,19,22
-73.34944444444444,45.29388888888889,,-2.2,-5.5,22,,19,L'ACADIE,1,,14,,702LED4.2024.1.22.14,,-8,,,78,,2024-01-22 14:00:00,,2024,,,2024-01-22T19:00:00,NA,QC,2024,0,ND,702LED4,,1,,17,22
-73.34944444444444,45.29388888888889,,-2.1,-5.4,22,,19,L'ACADIE,1,,15,,702LED4.2024.1.22.15,,-7,,,78,,2024-01-22 15:00:00,,2024,,,2024-01-22T20:00:00,NA,QC,2024,0,ND,702LED4,,1,,16,22
-73.34944444444444,45.29388888888889,,-1.9,-4.9,22,,20,L'ACADIE,1,,16,,702LED4.2024.1.22.16,,-8,,,80,,2024-01-22 16:00:00,,2024,,,2024-01-22T21:00:00,NA,QC,2024,0,ND,702LED4,,1,,21,22
-73.34944444444444,45.29388888888889,,-1.9,-4.5,22,,22,L'ACADIE,1,,17,,702LED4.2024.1.22.17,,-6,,,82,,2024-01-22 17:00:00,,2024,,,2024-01-22T22:00:00,NA,QC,2024,0,ND,702LED4,,1,,10,22
-73.34944444444444,45.29388888888889,,-1.9,-5.4,22,,21,L'ACADIE,1,,18,,702LED4.2024.1.22.18,,-6,,,77,,2024-01-22 18:00:00,,2024,,,2024-01-22T23:00:00,NA,QC,2024,0,ND,702LED4,,1,,12,22
-73.34944444444444,45.29388888888889,,-2.2,-3.5,23,,24,L'ACADIE,1,,19,,702LED4.2024.1.22.19,,-6,,,91,,2024-01-22 19:00:00,,2024,,,2024-01-23T00:00:00,NA,QC,2024,0,ND,702LED4,,1,,9,22
-73.34944444444444,45.29388888888889,,-1.7,-3.3,23,,23,L'ACADIE,1,,20,,702LED4.2024.1.22.20,,-6,,,89,,2024-01-22 20:00:00,,2024,,,2024-01-23T01:00:00,NA,QC,2024,0,ND,702LED4,,1,,12,22
-73.34944444444444,45.29388888888889,,-2.0,-2.9,23,,22,L'ACADIE,1,,21,,702LED4.2024.1.22.21,,-6,,,93,,2024-01-22 21:00:00,,2024,,,2024-01-23T02:00:00,NA,QC,2024,0,ND,702LED4,,1,,10,22
-73.34944444444444,45.29388888888889,,-1.7,-2.1,23,,23,L'ACADIE,1,,22,,702LED4.2024.1.22.22,,-5,,,97,,2024-01-22 22:00:00,,2024,,,2024-01-23T03:00:00,NA,QC,2024,0.1,ND,702LED4,,1,,10,22
-73.34944444444444,45.29388888888889,,-0.7,-2.3,23,,25,L'ACADIE,1,,23,,702LED4.2024.1.22.23,,-5,,,89,,2024-01-22 23:00:00,,2024,,,2024-01-23T04:00:00,NA,QC,2024,0.1,ND,702LED4,,1,,16,22
-73.34944444444444,45.29388888888889,,-0.6,-1.7,23,,26,L'ACADIE,1,,0,,702LED4.2024.1.23.0,,-5,,,92,,2024-01-23 00:00:00,,2024,,,2024-01-23T05:00:00,NA,QC,2024,0,ND,702LED4,,1,,16,23
-73.34944444444444,45.29388888888889,,-0.3,-2.2,23,,25,L'ACADIE,1,,1,,702LED4.2024.1.23.1,,-5,,,87,,2024-01-23 01:00:00,,2024,,,2024-01-23T06:00:00,NA,QC,2024,0,ND,702LED4,,1,,18,23
-73.34944444444444,45.29388888888889,,-0.2,-2.5,23,,26,L'ACADIE,1,,2,,702LED4.2024.1.23.2,,-4,,,84,,2024-01-23 02:00:00,,2024,,,2024-01-23T07:00:00,NA,QC,2024,0,ND,702LED4,,1,,14,23
-73.34944444444444,45.29388888888889,,-0.2,-2.9,23,,27,L'ACADIE,1,,3,,702LED4.2024.1.23.3,,-4,,,82,,2024-01-23 03:00:00,,2024,,,2024-01-23T08:00:00,NA,QC,2024,0,ND,702LED4,,1,,13,23
-73.34944444444444,45.29388888888889,,-0.5,-3.1,23,,28,L'ACADIE,1,,4,,702LED4.2024.1.23.4,,-4,,,82,,2024-01-23 04:00:00,,2024,,,2024-01-23T09:00:00,NA,QC,2024,0,ND,702LED4,,1,,9,23
-73.34944444444444,45.29388888888889,,-0.5,-3.1,23,,28,L'ACADIE,1,,5,,702LED4.2024.1.23.5,,-4,,,83,,2024-01-23 05:00:00,,2024,,,2024-01-23T10:00:00,NA,QC,2024,0,ND,702LED4,,1,,11,23
-73.34944444444444,45.29388888888889,,-0.6,-3.0,23,,29,L'ACADIE,1,,6,,702LED4.2024.1.23.6,,-4,,,83,,2024-01-23 06:00:00,,2024,,,2024-01-23T11:00:00,NA,QC,2024,0,ND,702LED4,,1,,9,23
-73.34944444444444,45.29388888888889,,-0.8,-3.0,23,,29,L'ACADIE,1,,7,,702LED4.2024.1.23.7,,-4,,,85,,2024-01-23 07:00:00,,2024,,,2024-01-23T12:00:00,NA,QC,2024,0,ND,702LED4,,1,,8,23
-73.34944444444444,45.29388888888889,,-1.0,-3.0,23,,28,L'ACADIE,1,,8,,702LED4.2024.1.23.8,,-4,,,86,,2024-01-23 08:00:00,,2024,,,2024-01-23T13:00:00,NA,QC,2024,0,ND,702LED4,,1,,7,23
-73.34944444444444,45.29388888888889,,-0.7,-3.0,23,,28,L'ACADIE,1,,9,,702LED4.2024.1.23.9,,-4,,,84,,2024-01-23 09:00:00,,2024,,,2024-01-23T14:00:00,NA,QC,2024,0,ND,702LED4,,1,,8,23
-73.34944444444444,45.29388888888889,,-0.3,-3.1,23,,30,L'ACADIE,1,,10,,702LED4.2024.1.23.10,,-3,,,81,,2024-01-23 10:00:00,,2024,,,2024-01-23T15:00:00,NA,QC,2024,0,ND,702LED4,,1,,7,23
-73.34944444444444,45.29388888888889,,-3.1,-5.7,23,,3,L'ACADIE,1,,11,,702LED4.2024.1.23.11,,-8,,,82,,2024-01-23 11:00:00,,2024,,,2024-01-23T16:00:00,NA,QC,2024,0,ND,702LED4,,1,,13,23
-73.34944444444444,45.29388888888889,,-3.0,-7.6,23,,3,L'ACADIE,1,,12,,702LED4.2024.1.23.12,,-7,,,71,,2024-01-23 12:00:00,,2024,,,2024-01-23T17:00:00,NA,QC,2024,0,ND,702LED4,,1,,11,23
-73.34944444444444,45.29388888888889,,-4.6,-10.6,23,,5,L'ACADIE,1,,13,,702LED4.2024.1.23.13,,-10,,,63,,2024-01-23 13:00:00,,2024,,,2024-01-23T18:00:00,NA,QC,2024,0,ND,702LED4,,1,,15,23
-73.34944444444444,45.29388888888889,,-5.3,-12.3,23,,6,L'ACADIE,1,,14,,702LED4.2024.1.23.14,,-11,,,58,,2024-01-23 14:00:00,,2024,,,2024-01-23T19:00:00,NA,QC,2024,0,ND,702LED4,,1,,16,23
-73.34944444444444,45.29388888888889,,-5.9,-13.3,23,,4,L'ACADIE,1,,15,,702LED4.2024.1.23.15,,-11,,,56,,2024-01-23 15:00:00,,2024,,,2024-01-23T20:00:00,NA,QC,2024,0,ND,702LED4,,1,,13,23
-73.34944444444444,45.29388888888889,,-6.9,-14.1,23,,4,L'ACADIE,1,,16,,702LED4.2024.1.23.16,,-11,,,57,,2024-01-23 16:00:00,,2024,,,2024-01-23T21:00:00,NA,QC,2024,0,ND,702LED4,,1,,9,23
-73.34944444444444,45.29388888888889,,-7.6,-14.0,23,,3,L'ACADIE,1,,17,,702LED4.2024.1.23.17,,-12,,,60,,2024-01-23 17:00:00,,2024,,,2024-01-23T22:00:00,NA,QC,2024,0,ND,702LED4,,1,,8,23
-73.34944444444444,45.29388888888889,,-8.2,-15.3,23,,3,L'ACADIE,1,,18,,702LED4.2024.1.23.18,,-12,,,56,,2024-01-23 18:00:00,,2024,,,2024-01-23T23:00:00,NA,QC,2024,0,ND,702LED4,,1,,8,23
-73.34944444444444,45.29388888888889,,-8.6,-15.9,24,,3,L'ACADIE,1,,19,,702LED4.2024.1.23.19,,-14,,,56,,2024-01-23 19:00:00,,2024,,,2024-01-24T00:00:00,NA,QC,2024,0,ND,702LED4,,1,,10,23
-73.34944444444444,45.29388888888889,,-8.9,-16.3,24,,4,L'ACADIE,1,,20,,702LED4.2024.1.23.20,,-14,,,55,,2024-01-23 20:00:00,,2024,,,2024-01-24T01:00:00,NA,QC,2024,0,ND,702LED4,,1,,10,23
-73.34944444444444,45.29388888888889,,-9.2,-16.1,24,,3,L'ACADIE,1,,21,,702LED4.2024.1.23.21,,-14,,,57,,2024-01-23 21:00:00,,2024,,,2024-01-24T02:00:00,NA,QC,2024,0,ND,702LED4,,1,,8,23
-73.34944444444444,45.29388888888889,,-9.2,-15.9,24,,3,L'ACADIE,1,,22,,702LED4.2024.1.23.22,,-14,,,58,,2024-01-23 22:00:00,,2024,,,2024-01-24T03:00:00,NA,QC,2024,0,ND,702LED4,,1,,9,23
-73.34944444444444,45.29388888888889,,-9.4,-15.6,24,,2,L'ACADIE,1,,23,,702LED4.2024.1.23.23,,-13,,,61,,2024-01-23 23:00:00,,2024,,,2024-01-24T04:00:00,NA,QC,2024,0,ND,702LED4,,1,,6,23
-73.34944444444444,45.29388888888889,,-9.7,-15.7,24,,3,L'ACADIE,1,,0,,702LED4.2024.1.24.0,,-14,,,62,,2024-01-24 00:00:00,,2024,,,2024-01-24T05:00:00,NA,QC,2024,0,ND,702LED4,,1,,8,24
